 Kd 8d Th Qd Qc] [ 4h 6c Ts Kc 3d Jh 2c 5s 7d Jc 9s Ah Tc 6d 2s Jd 9h 5h 7h Ks 4d 3s Td 2d 3c 5d 8c 7c 8s 9c 6h Ac Js Kh 5c 9d 7s 4c Ad 4s 8h 3h Qs As Qh 2h 6s];[Qc, Qd, Th, 4h, 6c];null;null;b1[c:16,57] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;b1(10) ;-4;b1[4s, As]12816;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 3s Ad Qs Kh 7s 8c Jh 9d 5d 6d Td Ks Js 2s 7h 9h 6h Ah 3h 2d 6c 2c 6s Tc Jd Jc 5s 2h Ts 3c 9c 4s 5c Qh 5h 9s 4d Ac 7c 8h As Kc 3d 4h 7d 4c 8s];[Qc, Qd, Th, 3s, null];null;null;b1[c:18,12] Hero[r:0,36] b1[f:69,23] ;null;Hero{6} ;6;b1[8c, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Tc 9s 3h Ac 3s 7s Ts 5d 4c 6s Ks 3c Qs Js 2s 6d 8h 5h Ad 6c 9d 7c Ah Qh 2d As 2h 9h Kc 6h 2c 3d Jc 5s 8c 5c 8s Kh Jh 7d 4d 4h Td 4s 7h 9c Jd];[Qc, Qd, Th, Tc, 9s];null;null;b1[c:18,12] Hero[c:9,72] ;b1[r:6,8] Hero[f:88,11] ;{4} ;-4;b1[6s, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9c Qh Ac Jd 8h 7h 2d 3h 9s 9h 7c 8c 5d As 7s Ks Jh 8s 4c 5h Jc 3c Td 9d 2h Ad Ah Kh 6c 3d Ts 2s 2c 5s Kc 6s Qs 3s 6d 5c 4h 4s 7d Js 6h 4d Tc];[Qc, Qd, Th, 9c, Qh];null;null;b1[r:16,57] Hero[r:9,72] b1[c:18,12] ;b1[c:6,8] Hero[c:0,23] ;b1(26) ;-12;b1[Qh, 6c]32897;b2;Hero[8d, Kd]17098;b0
 Kd 8d Th Qd Qc] [ 9s 4c 5d 3d 8h 2h Ks 2d 3h 6c Jc Ah 9h Js Ts Tc 6d Kh Jh 5c Ac 5h 9c Jd 3s 7c Ad 5s 7h Qh Qs 6h 3c 8s Kc 8c As 6s 2s 7s 4d 7d 4h Td 4s 2c 9d];[Qc, Qd, Th, 9s, 4c];null;null;b1[c:18,12] Hero[r:0,36] b1[c:16,57] ;b1[r:18,51] Hero[f:88,11] ;{8} ;-8;b1[Qs, 9d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6d 9c Ad 6s 8h Jh 6c Js As 2s Ac Jd 8s 5c Jc 7h Kc 5s Ks 8c 7c 3d 4h 4c 9h Qh 4d 3s 2d 9s Qs Ts 3c 5d 9d Td 6h Tc 7s 7d Kh 2h Ah 3h 5h 2c 4s];[Qc, Qd, Th, 6d, 9c];null;null;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;Hero(6) ;6;b1[5s, Js]10512;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ 7c 4h 5s 7s Qh 6c 4c 3s 3h 3c 9h 5d 2h 4s 8h 8s Ac Tc Ah 8c Ks Jc 3d Kh Kc Qs 5c 9c 2c 2d 6h Jd Jh Ts 2s 7h 6s 7d 4d 9d Ad Td As 5h 9s 6d Js];[Qc, Qd, Th, 7c, 4h];null;null;b1[c:18,12] Hero[c:0,36] ;b1[r:18,51] Hero[f:88,11] ;{4} ;-4;b1[5h, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ks 7c 9h 5s Jc 4c Ad 2h 4s 7s 3h 7h 8c Ts Js 5d Kc 3d 5c Jh As 5h Qs Tc 6d Kh 2c 9c Qh 6h 7d Jd 2d 4d 3s 8h 4h 6s 3c 6c Ac Td 8s Ah 9d 2s 9s];[Qc, Qd, Th, Ks, 7c];null;null;b1[c:18,12] Hero[r:9,72] b1[r:16,57] Hero[c:0,36] ;b1[c:6,8] Hero[r:0,69] b1[r:85,14] Hero[c:0,23] ;Hero(22) ;22;b1[8h, 4c]10547;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Ah 2d 8c Td Kh 7s 2c 3d Ts 9c Jh 9d Ad 3s Jd 5h 4d 8s Tc 4s Ac 5c 9s 6s Qs 7d 2h Qh 6c 6h As Ks 5s 9h 4h 4c 7h 5d 7c 8h Jc 3c Kc 6d 3h Js 2s];[Qc, Qd, Th, Ah, 2d];null;null;b1[c:16,57] Hero[r:0,36] b1[c:16,57] ;b1[c:18,51] Hero[c:0,23] ;b1(18) ;-8;b1[Qs, Tc]28801;b2;Hero[8d, Kd]10611;b0
 Kd 8d Th Qd Qc] [ 7s 6s 9s 7c 5h Ad Td 9h 5c Tc 8c As 2h 3h 5s 9d 6c 2s 2c 2d Ts 3d 9c Jc Qs 3c 4c Qh 6d 5d Ac Js 6h Ah Ks 8h Jh 3s Kh Jd 4s 8s 4d 4h 7h Kc 7d];[Qc, Qd, Th, 7s, 6s];null;null;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;Hero(6) ;6;b1[Ks, 2h]10546;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 8c 9h 3s Jh 2s 2h Qh 6d 2c Qs Kh 4h Ks 5d Ts 4d 7d Kc Ad 9s 9d Td 8s 7c 5h 3d Js Ah Tc Jd 5s 9c 3c 3h 4s 7s 7h 6s 2d As 6h 6c Jc Ac 4c 5c 8h];[Qc, Qd, Th, 8c, 9h];null;null;b1[c:18,12] Hero[r:9,72] b1[c:18,12] ;b1[c:6,8] Hero[c:0,23] ;b1(18) ;-8;b1[4s, Ts]12879;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ Js 2c Jh 5s 4s Ac Tc Kh 7h 8s 2d 9h 9d 8h Jc Jd 7d 9s 9c 5d 7c Qh 4h 4d Kc Td 5c 3s 4c 5h Ah 3d 2s 7s 6c Qs 8c 2h 6s Ad 3h Ts 6h 6d Ks As 3c];[Qc, Qd, Th, Js, 2c];null;null;b1[r:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[r:0,23] b1[f:85,14] ;Hero{10} ;10;b1[Js, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9d Ks 7c 4s 6s 5c 8s 8c 8h 6d Ac 2d 5h Qs 4d 9s Ah 9c Jh Qh As Jd 6h 2s Jc Tc 3h Kh 3c 4h 7h 7d 4c 6c 7s 5s 2c 2h 9h 3d Td Js 3s Ts 5d Kc Ad];[Qc, Qd, Th, 9d, Ks];null;null;b1[c:16,57] Hero[r:9,72] b1[c:18,12] ;b1[r:18,51] Hero[c:0,23] ;Hero(14) ;14;b1[7c, 9c]12870;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ 3h Jc 8h 8s 9c 5d Td 2d 4h Jd 4d 5s Kh 4c 2c Js 3d 7c Tc Ts 6s 3s 9s 4s 7h 9d 2h Ad Qh As Ac Jh 3c 6c Ks 5h 2s 8c 9h Qs Kc 5c 6d Ah 7d 6h 7s];[Qc, Qd, Th, 3h, null];null;null;b1[r:16,57] Hero[f:81,18] ;null;{4} ;-4;b1[7s, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2h 6d 6h 4s Kc Tc Kh 9h Td 5s Ah 4c Jc Ts 3c 8h Ac 2s 9c 5h Jh Qs Jd 6c 3h Qh 4d 9s 6s 8s 3d 7h 5d 5c As 8c 2d Ad 7d 3s 9d 7c 4h 7s Js Ks 2c];[Qc, Qd, Th, 2h, 6d];null;null;b1[r:16,57] Hero[r:81,18] b1[c:18,12] ;b1[c:6,8] Hero[c:0,23] ;b1(26) ;-12;b1[4h, 4c]12813;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 7h 4h 9s Ah 6d 7s Td 3c Tc 4s Kh 2d 2c 3h Ks As Qh Ad 5h Jh 8h 4c Ac 8c 4d 9d 6h 7d 9c Kc 9h 3s 8s 3d 6c 2s 6s Jd 5c 2h Js Ts 5d Jc 5s 7c Qs];[Qc, Qd, Th, 7h, 4h];null;null;b1[r:16,57] Hero[r:81,18] b1[c:18,12] ;b1[c:6,8] Hero[r:0,23] b1[f:85,14] ;Hero{14} ;14;b1[3h, 7h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4s Qs Jc 9d 2d 7h 3d 3c As Kh 2s 4d 8h 9c Ac 2h Ts Js 8s Ad 6c 5c Ah Kc Jd 2c Jh 3h 6h 4h 5d 9s 6d 7c 8c 9h Qh 7d 6s 5s 3s Td 5h 7s 4c Tc Ks];[Qc, Qd, Th, 4s, Qs];null;null;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[r:0,69] b1[f:85,14] ;Hero{6} ;6;b1[5s, As];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6s 6d Jh 9h 2d Ts 2h 4c Js Jc Tc 5d Ac 6h 9c 5c 7s As Ah 3h 7d 4s Kh 4d 8c 2s 2c 4h 5s Qh Ad 8s 8h 9d 9s Td 3d 7c 7h 3c Kc 6c Jd 5h 3s Qs Ks];[Qc, Qd, Th, 6s, 6d];null;null;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;Hero(6) ;6;b1[3c, 4c]12835;b2;Hero[8d, Kd]12837;b0
 Kd 8d Th Qd Qc] [ Ah 5c 6c 3s 8c Qs 8s Qh 6h 5h 3c Ks 2s Kc Ac Kh 4d 5s Ts 4h Jc 6s Td 2h 4c Ad As 3d 7h 9s 7c 9h 6d 9d 7d 2c 8h 2d Jd Jh 3h 5d 4s Tc 9c Js 7s];[Qc, Qd, Th, Ah, null];null;null;b1[c:18,12] Hero[r:9,72] b1[f:69,23] ;null;Hero{6} ;6;b1[5d, 5c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5c 3c 9h 7h Qh As 2d Qs Kh 9s 6s Jc 8s 5d Jd 3s 3h Ks Ts 7c Jh Ad 7s 5s 8h 4s 2c 4d 6d 9d 6h Tc Td 9c 7d 5h Kc 8c 4h 2h 2s 4c Js 3d 6c Ac Ah];[Qc, Qd, Th, 5c, null];null;null;b1[r:16,57] Hero[r:81,18] b1[f:69,23] ;null;Hero{10} ;10;b1[7h, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kc 5c 9s 7d 3h Js 5d Td 9d 3c Jc As Qh 6h 8s 8h 2d Jd Jh 4h Tc Ad 7h 2c 3d 9c 4c 6c Qs 6d 3s 4s 6s 2s Ah 2h 9h 5s 5h 4d Ks Kh Ac 7s 7c Ts 8c];[Qc, Qd, Th, Kc, null];null;null;b1[c:18,12] Hero[r:9,72] b1[f:69,23] ;null;Hero{6} ;6;b1[Js, 4d];b2;Hero[8d, Kd];b0
